MatchID,EventID,Tournament,TournamentDate,Season,Surface,Level,PlayerID,Player,Opponent,OpponentID,Wins,Appearances,Top10Matches,Top10Wins,PlayerRank,OpponentRank,Aces,DoubleFaults,ServePoints,FirstServesIn,FirstServePointsWon,SecondServePointsWon,SecondServePoints,ServePointsWon,ReturnPointsWon,ReturnPoints,BreakPointsSaved,BreakPointsFaced,StatsCovered,Score,Round,Minutes
2020-580:114,2020-580,Australian Open,2020-01-20,2020,Hard,G,106109,Alex Bolt,Albert Ramos,105077,1,1,0,0,140.0,42.0,11.0,3.0,133.0,80.0,57.0,30.0,53.0,87.0,64.0,165.0,4.0,9.0,1,7-6(1) 1-6 6-7(5) 6-1 6-4,R128,204.0
2020-580:115,2020-580,Australian Open,2020-01-20,2020,Hard,G,106233,Dominic Thiem,Adrian Mannarino,105173,1,1,0,0,5.0,44.0,7.0,4.0,96.0,57.0,44.0,21.0,39.0,65.0,39.0,86.0,6.0,7.0,1,6-3 7-5 6-2,R128,141.0
2020-580:116,2020-580,Australian Open,2020-01-20,2020,Hard,G,106421,Daniil Medvedev,Frances Tiafoe,126207,1,1,0,0,4.0,50.0,13.0,12.0,120.0,63.0,45.0,26.0,57.0,71.0,53.0,115.0,6.0,11.0,1,6-3 4-6 6-4 6-2,R128,156.0
2020-580:117,2020-580,Australian Open,2020-01-20,2020,Hard,G,124079,Pedro Martinez,Dominik Koepfer,136440,1,1,0,0,168.0,89.0,1.0,3.0,93.0,60.0,44.0,20.0,33.0,64.0,38.0,99.0,6.0,7.0,1,6-3 6-4 7-5,R128,129.0
2020-580:118,2020-580,Australian Open,2020-01-20,2020,Hard,G,144719,Jaume Munar,Hugo Gaston,200384,1,1,0,0,90.0,247.0,2.0,2.0,148.0,95.0,62.0,25.0,53.0,87.0,73.0,149.0,12.0,17.0,1,7-5 5-7 6-0 6-3,R128,209.0
2020-580:120,2020-580,Australian Open,2020-01-20,2020,Hard,G,104545,John Isner,Thiago Monteiro,106329,1,1,0,0,19.0,86.0,46.0,4.0,159.0,121.0,99.0,23.0,38.0,122.0,35.0,155.0,3.0,3.0,1,6-7(5) 7-6(4) 7-6(7) 7-6(5),R128,207.0
2020-580:121,2020-580,Australian Open,2020-01-20,2020,Hard,G,126214,Alejandro Tabilo,Daniel Elahi Galan,123755,1,1,0,0,208.0,186.0,5.0,3.0,156.0,103.0,72.0,33.0,53.0,105.0,60.0,168.0,6.0,9.0,1,4-6 6-3 6-4 6-7(6) 6-4,R128,203.0
2020-580:122,2020-580,Australian Open,2020-01-20,2020,Hard,G,104312,Andreas Seppi,Miomir Kecmanovic,200175,1,1,0,0,85.0,54.0,10.0,1.0,91.0,55.0,43.0,22.0,36.0,65.0,44.0,109.0,0.0,1.0,1,6-4 6-4 7-6(3),R128,121.0
2020-580:123,2020-580,Australian Open,2020-01-20,2020,Hard,G,104527,Stan Wawrinka,Damir Dzumhur,106000,1,1,0,0,15.0,92.0,21.0,1.0,119.0,70.0,57.0,36.0,49.0,93.0,46.0,135.0,2.0,2.0,1,7-5 6-7(4) 6-4 6-4,R128,176.0
2020-580:124,2020-580,Australian Open,2020-01-20,2020,Hard,G,105676,David Goffin,Jeremy Chardy,104871,1,1,0,0,11.0,58.0,8.0,2.0,78.0,47.0,39.0,15.0,31.0,54.0,38.0,79.0,2.0,3.0,1,6-4 6-3 6-1,R128,108.0
2020-580:125,2020-580,Australian Open,2020-01-20,2020,Hard,G,105732,Pierre Hugues Herbert,Cameron Norrie,111815,1,1,0,0,64.0,62.0,14.0,5.0,171.0,88.0,61.0,44.0,83.0,105.0,52.0,152.0,11.0,16.0,1,7-5 3-6 3-6 7-5 6-4,R128,222.0
2020-580:126,2020-580,Australian Open,2020-01-20,2020,Hard,G,105216,Yuichi Sugita,Elliot Benchetrit,200611,1,1,0,0,91.0,231.0,7.0,0.0,64.0,40.0,34.0,16.0,24.0,50.0,29.0,56.0,1.0,1.0,1,6-2 6-0 6-3,R128,75.0
2020-580:127,2020-580,Australian Open,2020-01-20,2020,Hard,G,126094,Andrey Rublev,Christopher Oconnell,106331,1,1,0,0,16.0,115.0,8.0,2.0,101.0,61.0,46.0,23.0,40.0,69.0,49.0,134.0,1.0,6.0,1,6-3 0-6 6-4 7-6(5),R128,135.0
2020-580:128,2020-580,Australian Open,2020-01-20,2020,Hard,G,105932,Nikoloz Basilashvili,Soon Woo Kwon,126952,1,1,0,0,29.0,87.0,22.0,4.0,193.0,109.0,80.0,37.0,84.0,117.0,70.0,173.0,11.0,16.0,1,6-7(5) 6-4 7-5 3-6 6-3,R128,235.0
2020-580:129,2020-580,Australian Open,2020-01-20,2020,Hard,G,104269,Fernando Verdasco,Evgeny Donskoy,105539,1,1,0,0,51.0,106.0,5.0,2.0,71.0,53.0,45.0,12.0,18.0,57.0,40.0,86.0,1.0,1.0,1,7-5 6-2 6-1,R128,97.0
2020-580:130,2020-580,Australian Open,2020-01-20,2020,Hard,G,106078,Egor Gerasimov,Casper Ruud,134770,1,1,0,0,98.0,48.0,21.0,3.0,159.0,112.0,80.0,26.0,47.0,106.0,55.0,168.0,4.0,8.0,1,6-3 7-6(6) 1-6 4-6 7-6(6),R128,214.0
2020-580:131,2020-580,Australian Open,2020-01-20,2020,Hard,G,100644,Alexander Zverev,Marco Cecchinato,106065,1,1,0,0,7.0,77.0,8.0,4.0,109.0,92.0,66.0,8.0,17.0,74.0,51.0,115.0,8.0,11.0,1,6-4 7-6(4) 6-3,R128,143.0
2020-580:132,2020-580,Australian Open,2020-01-20,2020,Hard,G,126610,Matteo Berrettini,Andrew Harris,106302,1,1,0,0,8.0,162.0,11.0,5.0,78.0,39.0,33.0,22.0,39.0,55.0,37.0,83.0,2.0,2.0,1,6-3 6-1 6-3,R128,114.0
2020-580:133,2020-580,Australian Open,2020-01-20,2020,Hard,G,105815,Tennys Sandgren,Marco Trungelliti,105477,1,1,0,0,100.0,202.0,13.0,2.0,98.0,60.0,49.0,22.0,38.0,71.0,36.0,90.0,4.0,4.0,1,6-1 6-4 7-5,R128,122.0
2020-580:134,2020-580,Australian Open,2020-01-20,2020,Hard,G,105575,Ricardas Berankis,Roberto Carballes Baena,106148,1,1,0,0,69.0,83.0,4.0,2.0,81.0,44.0,33.0,21.0,37.0,54.0,40.0,78.0,3.0,5.0,1,6-4 6-2 6-2,R128,118.0
2020-580:135,2020-580,Australian Open,2020-01-20,2020,Hard,G,105023,Sam Querrey,Borna Coric,106432,1,1,0,0,45.0,28.0,18.0,1.0,76.0,50.0,41.0,17.0,26.0,58.0,31.0,84.0,1.0,2.0,1,6-3 6-4 6-4,R128,104.0
2020-580:136,2020-580,Australian Open,2020-01-20,2020,Hard,G,105550,Guido Pella,John Patrick Smith,105441,1,1,0,0,25.0,308.0,6.0,1.0,84.0,60.0,45.0,18.0,24.0,63.0,40.0,99.0,2.0,3.0,1,6-3 7-5 6-4,R128,126.0
2020-580:137,2020-580,Australian Open,2020-01-20,2020,Hard,G,106296,Gregoire Barrere,Mohamed Safwat,105633,1,1,0,0,84.0,173.0,17.0,8.0,159.0,92.0,67.0,39.0,67.0,106.0,73.0,177.0,7.0,12.0,1,6-7(8) 7-6(1) 6-4 7-6(5),R128,207.0
2020-580:138,2020-580,Australian Open,2020-01-20,2020,Hard,G,111442,Jordan Thompson,Alexander Bublik,122330,1,1,0,0,66.0,56.0,5.0,1.0,110.0,69.0,45.0,23.0,41.0,68.0,40.0,86.0,11.0,12.0,1,6-4 6-3 6-2,R128,138.0
2020-580:139,2020-580,Australian Open,2020-01-20,2020,Hard,G,104926,Fabio Fognini,Reilly Opelka,124187,1,1,0,0,12.0,38.0,11.0,6.0,146.0,87.0,66.0,43.0,59.0,109.0,53.0,168.0,4.0,5.0,1,3-6 6-7(3) 6-4 6-3 7-6(5),R128,218.0
2020-580:140,2020-580,Australian Open,2020-01-20,2020,Hard,G,105916,Marton Fucsovics,Denis Shapovalov,133430,1,1,0,0,67.0,13.0,3.0,5.0,126.0,80.0,65.0,25.0,46.0,90.0,55.0,142.0,6.0,7.0,1,6-3 6-7(7) 6-1 7-6(3),R128,193.0
2020-580:141,2020-580,Australian Open,2020-01-20,2020,Hard,G,206173,Jannik Sinner,Max Purcell,126845,1,1,0,0,82.0,216.0,2.0,1.0,91.0,53.0,42.0,20.0,38.0,62.0,47.0,106.0,4.0,6.0,1,7-6(2) 6-2 6-4,R128,139.0
2020-580:142,2020-580,Australian Open,2020-01-20,2020,Hard,G,126205,Tommy Paul,Leonardo Mayer,104919,1,1,0,0,80.0,101.0,5.0,1.0,100.0,67.0,47.0,25.0,33.0,72.0,50.0,124.0,3.0,7.0,1,4-6 6-4 6-4 6-4,R128,159.0
2020-580:143,2020-580,Australian Open,2020-01-20,2020,Hard,G,105777,Grigor Dimitrov,Juan Ignacio Londero,106228,1,1,0,0,20.0,52.0,17.0,4.0,103.0,70.0,56.0,16.0,33.0,72.0,48.0,110.0,4.0,5.0,1,4-6 6-2 6-0 6-4,R128,150.0
2020-580:144,2020-580,Australian Open,2020-01-20,2020,Hard,G,128034,Hubert Hurkacz,Dennis Novak,110602,1,1,0,0,31.0,99.0,16.0,9.0,155.0,101.0,77.0,21.0,54.0,98.0,51.0,139.0,5.0,8.0,1,6-7(4) 1-6 6-2 6-3 6-4,R128,185.0
2020-580:145,2020-580,Australian Open,2020-01-20,2020,Hard,G,105357,John Millman,Ugo Humbert,200005,1,1,0,0,47.0,43.0,5.0,2.0,142.0,94.0,62.0,25.0,48.0,87.0,46.0,125.0,8.0,12.0,1,7-6(3) 6-3 1-6 7-5,R128,204.0
2020-580:146,2020-580,Australian Open,2020-01-20,2020,Hard,G,105936,Filip Krajinovic,Quentin Halys,111460,1,1,0,0,41.0,215.0,6.0,1.0,186.0,128.0,89.0,30.0,58.0,119.0,65.0,183.0,8.0,14.0,1,7-6(7) 7-6(1) 3-6 4-6 7-5,R128,234.0
2020-580:147,2020-580,Australian Open,2020-01-20,2020,Hard,G,103819,Roger Federer,Steve Johnson,105449,1,1,0,0,3.0,75.0,11.0,1.0,66.0,49.0,40.0,13.0,17.0,53.0,34.0,73.0,1.0,1.0,1,6-3 6-2 6-2,R128,81.0
2020-580:148,2020-580,Australian Open,2020-01-20,2020,Hard,G,126774,Stefanos Tsitsipas,Salvatore Caruso,106099,1,1,0,0,6.0,95.0,8.0,2.0,61.0,36.0,33.0,15.0,25.0,48.0,40.0,76.0,0.0,0.0,1,6-0 6-2 6-3,R128,103.0
2020-580:149,2020-580,Australian Open,2020-01-20,2020,Hard,G,104259,Philipp Kohlschreiber,Marcos Giron,106218,1,1,0,0,79.0,107.0,6.0,0.0,85.0,53.0,43.0,17.0,32.0,60.0,44.0,95.0,4.0,5.0,1,7-5 6-1 6-2,R128,116.0
2020-580:150,2020-580,Australian Open,2020-01-20,2020,Hard,G,106426,Cristian Garin,Stefano Travaglia,105882,1,1,0,0,36.0,74.0,4.0,1.0,93.0,65.0,47.0,19.0,28.0,66.0,36.0,86.0,6.0,7.0,1,6-4 6-3 6-4,R128,131.0
2020-580:151,2020-580,Australian Open,2020-01-20,2020,Hard,G,105683,Milos Raonic,Lorenzo Giustino,105841,1,1,0,0,35.0,150.0,9.0,3.0,60.0,37.0,33.0,15.0,23.0,48.0,41.0,82.0,0.0,0.0,1,6-2 6-1 6-3,R128,87.0
2020-580:152,2020-580,Australian Open,2020-01-20,2020,Hard,G,105332,Benoit Paire,Cedrik Marcel Stebe,105649,1,1,0,0,21.0,154.0,13.0,12.0,165.0,85.0,61.0,43.0,80.0,104.0,61.0,153.0,18.0,21.0,1,6-4 3-6 6-3 6-7(2) 6-0,R128,199.0
2020-580:153,2020-580,Australian Open,2020-01-20,2020,Hard,G,105227,Marin Cilic,Corentin Moutet,144895,1,1,0,0,39.0,70.0,9.0,1.0,68.0,42.0,35.0,20.0,26.0,55.0,32.0,74.0,3.0,4.0,1,6-3 6-2 6-4,R128,106.0
2020-580:154,2020-580,Australian Open,2020-01-20,2020,Hard,G,111581,Michael Mmoh,Pablo Andujar,104665,1,1,0,0,217.0,63.0,8.0,0.0,91.0,72.0,46.0,11.0,19.0,57.0,40.0,81.0,2.0,5.0,1,6-1 6-4 6-4,R128,119.0
2020-580:155,2020-580,Australian Open,2020-01-20,2020,Hard,G,105138,Roberto Bautista Agut,Feliciano Lopez,103852,1,1,0,0,9.0,57.0,2.0,1.0,76.0,56.0,42.0,14.0,20.0,56.0,42.0,89.0,4.0,5.0,1,6-2 6-2 7-5,R128,130.0
2020-580:156,2020-580,Australian Open,2020-01-20,2020,Hard,G,106043,Diego Schwartzman,Lloyd Harris,144750,1,1,0,0,14.0,72.0,4.0,2.0,76.0,46.0,33.0,20.0,30.0,53.0,36.0,79.0,2.0,3.0,1,6-4 6-2 6-2,R128,105.0
2020-580:157,2020-580,Australian Open,2020-01-20,2020,Hard,G,200221,Alejandro Davidovich Fokina,Norbert Gombos,105613,1,1,0,0,88.0,113.0,3.0,2.0,150.0,102.0,63.0,29.0,48.0,92.0,56.0,144.0,11.0,16.0,1,4-6 6-4 2-6 6-3 6-2,R128,184.0
2020-580:158,2020-580,Australian Open,2020-01-20,2020,Hard,G,117360,Marc Polmans,Mikhail Kukushkin,105062,1,1,0,0,133.0,68.0,22.0,2.0,171.0,121.0,83.0,21.0,50.0,104.0,75.0,175.0,5.0,11.0,1,6-4 6-3 4-6 6-7(8) 6-4,R128,257.0
2020-580:159,2020-580,Australian Open,2020-01-20,2020,Hard,G,105583,Dusan Lajovic,Kyle Edmund,106378,1,1,0,0,27.0,65.0,9.0,1.0,108.0,73.0,59.0,19.0,35.0,78.0,41.0,112.0,1.0,3.0,1,7-6(7) 6-3 7-6(4),R128,166.0
2020-580:160,2020-580,Australian Open,2020-01-20,2020,Hard,G,105554,Daniel Evans,Mackenzie Mcdonald,111456,1,1,0,0,32.0,129.0,2.0,3.0,128.0,68.0,44.0,37.0,60.0,81.0,75.0,157.0,6.0,11.0,1,3-6 4-6 6-1 6-2 6-3,R128,201.0
2020-580:161,2020-580,Australian Open,2020-01-20,2020,Hard,G,106415,Yoshihito Nishioka,Laslo Djere,111513,1,1,0,0,71.0,40.0,2.0,2.0,124.0,74.0,45.0,28.0,50.0,73.0,58.0,128.0,5.0,11.0,1,6-4 3-6 6-2 7-6(1),R128,174.0
2020-580:162,2020-580,Australian Open,2020-01-20,2020,Hard,G,105147,Tatsuma Ito,Prajnesh Gunneswaran,105432,1,1,0,0,146.0,123.0,6.0,4.0,98.0,74.0,52.0,13.0,24.0,65.0,41.0,97.0,2.0,3.0,1,6-4 6-2 7-5,R128,121.0
2020-580:163,2020-580,Australian Open,2020-01-20,2020,Hard,G,104925,Novak Djokovic,Jan Lennard Struff,105526,1,1,0,0,2.0,37.0,14.0,3.0,92.0,60.0,46.0,16.0,32.0,62.0,51.0,112.0,1.0,5.0,1,7-6(5) 6-2 2-6 6-1,R128,136.0
2020-580:164,2020-580,Australian Open,2020-01-20,2020,Hard,G,104745,Rafael Nadal,Federico Delbonis,105643,1,1,0,0,1.0,76.0,8.0,1.0,89.0,61.0,52.0,17.0,28.0,69.0,47.0,110.0,0.0,0.0,1,6-3 7-6(4) 6-1,R64,150.0
2020-580:165,2020-580,Australian Open,2020-01-20,2020,Hard,G,105807,Pablo Carreno Busta,Peter Gojowczyk,105376,1,1,0,0,30.0,120.0,11.0,2.0,94.0,61.0,44.0,21.0,33.0,65.0,50.0,121.0,6.0,9.0,1,6-4 6-1 1-6 6-4,R64,128.0
2020-580:166,2020-580,Australian Open,2020-01-20,2020,Hard,G,106401,Nick Kyrgios,Gilles Simon,104468,1,1,0,0,26.0,61.0,28.0,4.0,110.0,76.0,59.0,19.0,34.0,78.0,43.0,116.0,1.0,3.0,1,6-2 6-4 4-6 7-5,R64,169.0
2020-580:167,2020-580,Australian Open,2020-01-20,2020,Hard,G,111575,Karen Khachanov,Mikael Ymer,144707,1,1,0,0,17.0,78.0,7.0,6.0,163.0,104.0,64.0,22.0,59.0,86.0,90.0,189.0,14.0,24.0,1,6-2 2-6 6-4 3-6 7-6(8),R64,274.0
2020-580:168,2020-580,Australian Open,2020-01-20,2020,Hard,G,104792,Gael Monfils,Ivo Karlovic,103333,1,1,0,0,10.0,124.0,5.0,7.0,127.0,92.0,79.0,15.0,35.0,94.0,42.0,138.0,1.0,2.0,1,4-6 7-6(8) 6-4 7-5,R64,152.0
2020-580:169,2020-580,Australian Open,2020-01-20,2020,Hard,G,105208,Ernests Gulbis,Aljaz Bedene,105379,1,1,0,0,256.0,55.0,13.0,2.0,90.0,58.0,46.0,23.0,32.0,69.0,32.0,80.0,8.0,8.0,1,7-5 6-3 6-2,R64,140.0
2020-580:170,2020-580,Australian Open,2020-01-20,2020,Hard,G,126203,Taylor Fritz,Kevin Anderson,104731,1,1,0,0,34.0,122.0,20.0,5.0,136.0,85.0,68.0,36.0,51.0,104.0,59.0,163.0,1.0,3.0,1,4-6 6-7(5) 7-6(4) 6-2 6-2,R64,201.0
2020-580:171,2020-580,Australian Open,2020-01-20,2020,Hard,G,106233,Dominic Thiem,Alex Bolt,106109,1,1,0,0,5.0,140.0,12.0,3.0,137.0,92.0,76.0,24.0,45.0,100.0,69.0,166.0,5.0,7.0,1,6-2 5-7 6-7(5) 6-1 6-2,R64,202.0
2020-580:172,2020-580,Australian Open,2020-01-20,2020,Hard,G,106421,Daniil Medvedev,Pedro Martinez,124079,1,1,0,0,4.0,168.0,19.0,2.0,84.0,48.0,39.0,23.0,36.0,62.0,45.0,93.0,3.0,4.0,1,7-5 6-1 6-3,R64,129.0
2020-580:173,2020-580,Australian Open,2020-01-20,2020,Hard,G,200615,Alexei Popyrin,Jaume Munar,144719,1,1,0,0,96.0,90.0,8.0,6.0,95.0,64.0,48.0,18.0,31.0,66.0,37.0,92.0,4.0,4.0,1,6-2 7-6(5) 6-2,R64,124.0
2020-580:174,2020-580,Australian Open,2020-01-20,2020,Hard,G,104545,John Isner,Alejandro Tabilo,126214,1,1,0,0,19.0,208.0,32.0,2.0,73.0,58.0,50.0,8.0,15.0,58.0,31.0,83.0,0.0,0.0,1,6-4 6-3 6-3,R64,84.0
2020-580:175,2020-580,Australian Open,2020-01-20,2020,Hard,G,104527,Stan Wawrinka,Andreas Seppi,104312,1,1,0,0,15.0,85.0,19.0,4.0,138.0,83.0,66.0,29.0,55.0,95.0,58.0,155.0,0.0,5.0,1,4-6 7-5 6-3 3-6 6-4,R64,218.0
2020-580:176,2020-580,Australian Open,2020-01-20,2020,Hard,G,105676,David Goffin,Pierre Hugues Herbert,105732,1,1,0,0,11.0,64.0,3.0,12.0,132.0,82.0,52.0,21.0,50.0,73.0,69.0,145.0,8.0,16.0,1,6-1 6-4 4-6 1-6 6-3,R64,186.0
2020-580:177,2020-580,Australian Open,2020-01-20,2020,Hard,G,126094,Andrey Rublev,Yuichi Sugita,105216,1,1,0,0,16.0,91.0,20.0,2.0,77.0,42.0,38.0,24.0,35.0,62.0,50.0,120.0,0.0,0.0,1,6-2 6-3 7-6(5),R64,113.0
2020-580:178,2020-580,Australian Open,2020-01-20,2020,Hard,G,104269,Fernando Verdasco,Nikoloz Basilashvili,105932,1,1,0,0,51.0,29.0,13.0,3.0,128.0,88.0,68.0,22.0,40.0,90.0,50.0,139.0,8.0,11.0,1,4-6 7-6(5) 6-4 6-4,R64,169.0
2020-580:179,2020-580,Australian Open,2020-01-20,2020,Hard,G,100644,Alexander Zverev,Egor Gerasimov,106078,1,1,0,0,7.0,98.0,9.0,0.0,85.0,66.0,57.0,13.0,19.0,70.0,47.0,128.0,1.0,2.0,1,7-6(5) 6-4 7-5,R64,139.0
2020-580:180,2020-580,Australian Open,2020-01-20,2020,Hard,G,105815,Tennys Sandgren,Matteo Berrettini,126610,1,1,1,1,100.0,8.0,22.0,2.0,146.0,105.0,84.0,23.0,41.0,107.0,41.0,154.0,8.0,11.0,1,7-6(7) 6-4 4-6 2-6 7-5,R64,203.0
2020-580:181,2020-580,Australian Open,2020-01-20,2020,Hard,G,105023,Sam Querrey,Ricardas Berankis,105575,1,1,0,0,45.0,69.0,26.0,4.0,112.0,68.0,59.0,23.0,44.0,82.0,50.0,136.0,3.0,6.0,1,7-6(2) 4-6 6-4 6-4,R64,155.0
2020-580:182,2020-580,Australian Open,2020-01-20,2020,Hard,G,105550,Guido Pella,Gregoire Barrere,106296,1,1,0,0,25.0,84.0,6.0,5.0,107.0,77.0,54.0,18.0,30.0,72.0,41.0,96.0,7.0,9.0,1,6-1 6-4 3-6 6-3,R64,131.0
2020-580:183,2020-580,Australian Open,2020-01-20,2020,Hard,G,104926,Fabio Fognini,Jordan Thompson,111442,1,1,0,0,12.0,66.0,10.0,6.0,164.0,93.0,68.0,42.0,71.0,110.0,61.0,169.0,8.0,11.0,1,7-6(4) 6-1 3-6 4-6 7-6(4),R64,245.0
2020-580:184,2020-580,Australian Open,2020-01-20,2020,Hard,G,105916,Marton Fucsovics,Jannik Sinner,206173,1,1,0,0,67.0,82.0,6.0,3.0,88.0,55.0,38.0,16.0,33.0,54.0,48.0,101.0,1.0,4.0,1,6-4 6-4 6-3,R64,136.0
2020-580:185,2020-580,Australian Open,2020-01-20,2020,Hard,G,126205,Tommy Paul,Grigor Dimitrov,105777,1,1,0,0,80.0,20.0,11.0,5.0,214.0,123.0,86.0,44.0,91.0,130.0,70.0,189.0,9.0,15.0,1,6-4 7-6(6) 3-6 6-7(3) 7-6(3),R64,259.0
2020-580:186,2020-580,Australian Open,2020-01-20,2020,Hard,G,105357,John Millman,Hubert Hurkacz,128034,1,1,0,0,47.0,31.0,5.0,5.0,117.0,65.0,42.0,23.0,52.0,65.0,41.0,81.0,5.0,10.0,1,6-4 7-5 6-3,R64,148.0
2020-580:187,2020-580,Australian Open,2020-01-20,2020,Hard,G,103819,Roger Federer,Filip Krajinovic,105936,1,1,0,0,3.0,41.0,14.0,0.0,68.0,47.0,36.0,13.0,21.0,49.0,40.0,77.0,2.0,3.0,1,6-1 6-4 6-1,R64,92.0
2020-580:189,2020-580,Australian Open,2020-01-20,2020,Hard,G,105683,Milos Raonic,Cristian Garin,106426,1,1,0,0,35.0,36.0,19.0,6.0,74.0,39.0,36.0,22.0,35.0,58.0,28.0,70.0,3.0,3.0,1,6-3 6-4 6-2,R64,97.0
2020-580:190,2020-580,Australian Open,2020-01-20,2020,Hard,G,105227,Marin Cilic,Benoit Paire,105332,1,1,0,0,39.0,21.0,17.0,6.0,160.0,107.0,85.0,26.0,53.0,111.0,56.0,153.0,6.0,9.0,1,6-2 6-7(6) 3-6 6-1 7-6(3),R64,213.0
2020-580:191,2020-580,Australian Open,2020-01-20,2020,Hard,G,105138,Roberto Bautista Agut,Michael Mmoh,111581,1,1,0,0,9.0,217.0,3.0,1.0,100.0,72.0,57.0,16.0,28.0,73.0,58.0,134.0,1.0,2.0,1,5-7 6-2 6-4 6-1,R64,164.0
2020-580:192,2020-580,Australian Open,2020-01-20,2020,Hard,G,106043,Diego Schwartzman,Alejandro Davidovich Fokina,200221,1,1,0,0,14.0,88.0,4.0,5.0,87.0,48.0,33.0,22.0,39.0,55.0,45.0,84.0,3.0,5.0,1,6-1 6-4 6-2,R64,116.0
2020-580:193,2020-580,Australian Open,2020-01-20,2020,Hard,G,105583,Dusan Lajovic,Marc Polmans,117360,1,1,0,0,27.0,133.0,12.0,0.0,88.0,66.0,46.0,14.0,22.0,60.0,38.0,86.0,5.0,5.0,1,6-2 6-4 6-3,R64,112.0
2020-580:194,2020-580,Australian Open,2020-01-20,2020,Hard,G,106415,Yoshihito Nishioka,Daniel Evans,105554,1,1,0,0,71.0,32.0,2.0,1.0,87.0,65.0,49.0,12.0,22.0,61.0,31.0,87.0,2.0,2.0,1,6-4 6-3 6-4,R64,119.0
2020-580:195,2020-580,Australian Open,2020-01-20,2020,Hard,G,104925,Novak Djokovic,Tatsuma Ito,105147,1,1,0,0,2.0,146.0,16.0,5.0,64.0,46.0,43.0,10.0,18.0,53.0,35.0,77.0,0.0,0.0,1,6-1 6-4 6-2,R64,95.0
2020-580:196,2020-580,Australian Open,2020-01-20,2020,Hard,G,104745,Rafael Nadal,Pablo Carreno Busta,105807,1,1,0,0,1.0,30.0,9.0,0.0,62.0,39.0,34.0,18.0,23.0,52.0,27.0,63.0,0.0,0.0,1,6-1 6-2 6-4,R32,98.0
2020-580:197,2020-580,Australian Open,2020-01-20,2020,Hard,G,106401,Nick Kyrgios,Karen Khachanov,111575,1,1,0,0,26.0,17.0,33.0,4.0,186.0,125.0,102.0,32.0,61.0,134.0,57.0,190.0,3.0,4.0,1,6-2 7-6(5) 6-7(6) 6-7(7) 7-6(8),R32,266.0
2020-580:198,2020-580,Australian Open,2020-01-20,2020,Hard,G,104792,Gael Monfils,Ernests Gulbis,105208,1,1,0,0,10.0,256.0,9.0,6.0,97.0,67.0,52.0,18.0,30.0,70.0,41.0,99.0,4.0,6.0,1,7-6(2) 6-4 6-3,R32,147.0
2020-580:199,2020-580,Australian Open,2020-01-20,2020,Hard,G,106233,Dominic Thiem,Taylor Fritz,126203,1,1,0,0,5.0,34.0,12.0,5.0,134.0,90.0,69.0,24.0,44.0,93.0,45.0,122.0,6.0,7.0,1,6-2 6-4 6-7(5) 6-4,R32,170.0
2020-580:200,2020-580,Australian Open,2020-01-20,2020,Hard,G,106421,Daniil Medvedev,Alexei Popyrin,200615,1,1,0,0,4.0,96.0,6.0,3.0,76.0,43.0,33.0,22.0,33.0,55.0,39.0,86.0,1.0,1.0,1,6-4 6-3 6-2,R32,107.0
2020-580:202,2020-580,Australian Open,2020-01-20,2020,Hard,G,126094,Andrey Rublev,David Goffin,105676,1,1,0,0,16.0,11.0,14.0,3.0,132.0,82.0,64.0,22.0,50.0,86.0,53.0,134.0,1.0,6.0,1,2-6 7-6(3) 6-4 7-6(4),R32,180.0
2020-580:203,2020-580,Australian Open,2020-01-20,2020,Hard,G,100644,Alexander Zverev,Fernando Verdasco,104269,1,1,0,0,7.0,51.0,15.0,3.0,82.0,61.0,47.0,8.0,21.0,55.0,41.0,84.0,4.0,5.0,1,6-2 6-2 6-4,R32,116.0
2020-580:204,2020-580,Australian Open,2020-01-20,2020,Hard,G,105815,Tennys Sandgren,Sam Querrey,105023,1,1,0,0,100.0,45.0,12.0,4.0,102.0,65.0,50.0,17.0,37.0,67.0,39.0,90.0,12.0,14.0,1,6-4 6-4 6-4,R32,112.0
2020-580:205,2020-580,Australian Open,2020-01-20,2020,Hard,G,104926,Fabio Fognini,Guido Pella,105550,1,1,0,0,12.0,25.0,11.0,5.0,95.0,61.0,47.0,19.0,34.0,66.0,37.0,87.0,6.0,8.0,1,7-6(0) 6-2 6-3,R32,129.0
2020-580:206,2020-580,Australian Open,2020-01-20,2020,Hard,G,105916,Marton Fucsovics,Tommy Paul,126205,1,1,0,0,67.0,80.0,6.0,1.0,72.0,47.0,36.0,17.0,25.0,53.0,34.0,71.0,4.0,4.0,1,6-1 6-1 6-4,R32,106.0
2020-580:207,2020-580,Australian Open,2020-01-20,2020,Hard,G,103819,Roger Federer,John Millman,105357,1,1,0,0,3.0,47.0,16.0,6.0,170.0,111.0,85.0,30.0,59.0,115.0,66.0,189.0,4.0,8.0,1,4-6 7-6(2) 6-4 4-6 7-6(8),R32,243.0
2020-580:208,2020-580,Australian Open,2020-01-20,2020,Hard,G,105683,Milos Raonic,Stefanos Tsitsipas,126774,1,1,1,1,35.0,6.0,19.0,1.0,97.0,63.0,56.0,20.0,34.0,76.0,36.0,106.0,0.0,0.0,1,7-5 6-4 7-6(2),R32,150.0
